id,nombre,distrito_id,area,nivel,latitud,longitud
70420002,OJEDA,1020,Rural,3,-20.2898998260498,-64.6461029052734
10710001,CANUTA,2013,Rural,3,-17.4215248440258,-68.4782595634464
70690001,HUANCANIPAMPA,2018,Rural,7,-15.455379354152,-68.849251389504
70630001,5 DE MAYO,2041,Rural,4,-16.4729995727539,-67.4546813964844
40630006,AGUA CLARA,2044,Rural,3,-15.9455003738403,-67.2188186645508
80540008,DANIEL SANCHEZ BUSTAMANTE,2065,Rural,7,-16.0333831121818,-67.631771552166
50950005,15 DE AGOSTO,3008,Rural,2,-17.8596000671387,-65.8428955078125
71410001,EDUARDO ABAROA,5022,Urbano,2,-20.937400817871,-66.220581054688
81980295,DIVINO NIÑO JESUS II,7062,Urbano,4,-17.817300796509,-63.187816619873
10680001,NUEVA ESTRELLA IRPA GRANDE,2088,Rural,3,-15.510100364685,-67.691703796387
10680002,SARTAWI,2088,Rural,3,-15.359299659729,-67.6421356201172
10680003,ESMERALDA DE SAN FRANCISCO,2088,Rural,3,-15.3648919309397,-67.642997741699
31880008,SUEGAY,7069,Rural,2,-17.353526216136,-62.450258731842
40650022,TACOPAMPA,2034,Rural,3,-16.844900131226,-67.584243774414
40730139,CALAMA MAÑANA,2085,Urbano,3,-16.531299591064,-68.192756652832
40730534,25 DE JULIO SENKATA B,2090,Urbano,4,-16.5818173816978,-68.183101654053
41980077,6 DE AGOSTO,7005,Rural,3,-18.0846996307373,-63.2688865661621
50630056,JUAN PABLO II,2043,Rural,4,-15.6415996551514,-67.1627731323242
80640087,ESCOLA,2035,Rural,3,-16.8790513488814,-67.0151379108426
50870033,NUEVA VIDA,3027,Rural,7,-16.7632045790006,-65.1459029193726
50900018,LA LLAVE,3023,Rural,7,-17.3441009521484,-66.3851165771484
60700010,REPUBLICA BOLIVARIANA DE VENEZUELA,2016,Rural,7,-15.7819004058838,-69.0357284545898
60890101,1RO. DE MAYO A,3027,Rural,7,-16.648099899292,-65.4292907714844
61460032,CKOCHA,5010,Rural,3,-19.0214004516602,-65.6095733642578
61460033,SABILICO,5010,Rural,2,-19.1091003417969,-65.5350112915039
61880160,AREA CUATRO,7039,Rural,2,-16.6903968044375,-62.5379535432663
61920028,10 DE MARZO,7020,Rural,3,-18.2254009246826,-63.1842041015625
61960014,ZOILO FLORES SAUCEDO,7009,Urbano,2,-16.791070603931,-60.674255490303
70670010,LITORAL DE AGUA BLANCA,2026,Rural,7,-14.8214998245239,-69.109375
70870047,ISMAEL MONTES,3030,Rural,2,-17.8444004058838,-64.8007659912109
70870096,24 DE FEBRERO,3030,Rural,2,-17.7273006439209,-65.0165405273438
70960064,MACHACAMARCA,3006,Rural,2,-16.9196698292873,-66.7464537620542
70960075,TUNARI,3006,Rural,3,-16.9326992034912,-66.7394256591797
71230048,AYACUCHO,4002,Rural,3,-17.8879223717448,-67.3282000422479
71440061,ARAFANI,5016,Rural,3,-18.246799468994,-65.785255432129
71440062,MACHA CRUZ K'ASA,5016,Rural,3,-18.351499557495,-65.595268249512
71480007,CANDELARIA,5001,Rural,7,-19.382900238037,-65.665893554688
71710005,SANTA ROSA DE AGUA BLANCA,6005,Rural,7,-21.8113984513638,-63.8791268467905
71850007,RESGUARDO,7044,Urbano,7,-19.022499084473,-57.705265045166
80670047,VAQUERIA,2025,Rural,2,-14.653900146484,-68.504997253418
71890017,RVDO. SANTIAGO COURNEEN,7035,Rural,7,-17.074100494385,-63.077407836914
71920021,MANUEL JESUS AÑEZ CESPEDES,7019,Rural,3,-19.6485364738492,-63.1243743300434
71930062,LAS AMERICAS EL MOCHO,7017,Rural,3,-16.968599319458,-63.654624938965
72180060,ZAMARIA,8011,Rural,3,-15.1489000320435,-63.942268371582
72200008,NUEVO PARAISO,8009,Rural,6,-13.4409331610191,-65.994560241699
80540221,VILLA ELEVACION,2065,Rural,3,-15.688599586487,-67.628959655762
80570006,YAMPUPATA,2060,Rural,3,-16.0649620745665,-69.1280764937399
80580038,SANACHI,2059,Rural,2,-15.131199836731,-68.9337921142578
80680083,LLIPI,2020,Rural,3,-15.5933493228226,-68.1563633566007
80720008,YALUNI,2006,Rural,3,-16.0625991821289,-68.7988357543945
80650024,CUTTY,2031,Rural,7,-17.087900161743,-67.622978210449
80730275,ELODIA DE LIJERON,2083,Urbano,2,-16.4953326078679,-68.1173941493033
80730614,DON BOSCO DE PAMPAHASI D,2083,Urbano,4,-16.500299453735,-68.101936340332
80840056,ARCO,3039,Rural,2,-17.9832960044684,-66.7173507213596
80890051,21 DE SEPTIEMBRE,3025,Rural,2,-17.086427,-66.092644
80890091,PAMPILLA,3025,Rural,7,-17.1892194343406,-66.0750417709354
80670078,NAZARIO PARDO VALLE,2025,Urbano,7,-14.719300270081,-68.418251037598
80900082,BAUTISTA AMERICANO,3020,Urbano,3,-17.392907955114,-66.2819096322861
80670091,CORAZON DEL MADIDI AZARIAMA,2025,Rural,3,-14.2512603586506,-68.5433793067932
80680011,LAMBRAMANI,2020,Rural,3,-15.6620607684336,-68.3454990386959
80680040,CAMINACA,2020,Rural,3,-15.7592000961304,-68.6499481201172
81230276,EL CARMEN,4001,Urbano,3,-17.974700927734,-67.067558288574
80680076,GRAL. ENRIQUE PEÑARANDA DEL CASTILLO,2020,Urbano,4,-15.7705001831055,-68.6493377685547
80690005,GRAL. MAXIMILIANO ORTIZ A,2017,Rural,7,-15.481599807739,-68.898483276367
81340046,OROPEZA,5033,Rural,3,-21.83989906311,-65.448051452637
80660001,EVARISTO VALLE A,2027,Urbano,3,-16.6506996154785,-68.298713684082
81340078,1ERO DE MAYO B,5033,Urbano,4,-22.084775565575,-65.604132533074
81360007,JARKAMANI,5030,Rural,3,-17.9665146371117,-66.1069609522824
81380012,TOMOLA,5025,Rural,3,-20.1954005296672,-65.323897600174
80660010,CONTORNO CENTRO,2027,Rural,2,-16.652099609375,-68.3222732543945
80660023,23 DE MARZO,2027,Rural,3,-16.7406005859375,-68.2854080200195
81410149,NUEVO HORIZONTE,5021,Rural,3,-21.246599197388,-65.939994812012
81430063,TULTI,5017,Rural,2,-20.7944229464333,-65.5809702873232
81430107,LAMACHI,5018,Rural,2,-20.3969993591309,-65.9263381958008
81440001,SACANA,5015,Rural,7,-18.338199615479,-65.89444732666
81440113,CONDORIRI,5015,Rural,3,-18.2110726077057,-66.1884335279462
81450045,AYACUCHO DE JANCKOYU,5011,Rural,3,-18.993999481201,-66.083572387695
81480002,JUANA AZURDUY DE PADILLA B,5001,Urbano,4,-19.590000152588,-65.753730773926
80660032,SAN JORGE,2027,Rural,3,-16.6576995849609,-68.3905792236328
81680020,12 DE ABRIL,6011,Rural,7,-21.414600372314,-63.782382965088
81700029,NICOLAS GARECA,6007,Rural,3,-21.685699462891,-64.739646911621
81870015,GILBERTO BARBA,7040,Rural,2,-16.373826467747,-58.3878408670428
81870019,SANTA FE,7040,Rural,6,-16.4353625697406,-58.5484898090364
81890037,NAICO,7034,Rural,7,-17.234600067139,-63.293029785156
81890104,AUGUSTO GUTIERREZ,7034,Urbano,1,-17.308799743652,-63.272121429443
81960112,MONSEÑOR JOSE CALASANZ ROSENHAMMER NRO 1,7007,Urbano,3,-16.385299682617,-60.958003997803
80660045,LITORAL,2027,Rural,7,-16.853200912476,-68.296951293945
80690016,CHUASIA,2017,Rural,3,-15.4576768950396,-68.929380178452
80690046,CAPAYQUE,2017,Rural,7,-15.697581374861,-68.812039673328
81980545,ANGELA PINCKERT TARDE,7063,Urbano,4,,
80660059,CUIPA ESPAÑA,2086,Rural,7,-16.791000366211,-68.6393065452579
80660072,SAN ANDRES DE MACHACA,2089,Rural,3,-16.9585280045787,-68.9701203679074
80660083,TITICANI TUCARI,2086,Rural,3,-16.7175356476819,-68.836021840572
80660104,BELLA VISTA,2086,Rural,3,-16.7790901460363,-68.8387140035632
80660106,CHIJCHA,2086,Rural,3,-16.8721446628759,-68.7853555083273
81981067,MARISTA,7062,Urbano,6,-17.789199829102,-63.172882080078
80660117,CHAMA 6 DE JUNIO,2086,Rural,3,-16.8129406739868,-68.5887255668644
81981633,MANANTIAL DE VIDA B,7068,Rural,4,-17.8523006439209,-63.0720596313477
82220142,PARAISO,8003,Rural,2,-11.0209999084473,-66.0446548461914
82220155,BERLIN,8003,Rural,2,-11.2109003067017,-66.0642700195312
80660148,CHUNCARCOTA DE MACHACA,2089,Rural,3,-16.7919145405915,-69.0209982395169
80660162,JOHN FITZGERALD KENNEDY,2027,Rural,4,-16.7733993530273,-68.1710357666016
80660163,JOSE BALLIVIAN DE HICHURAYA,2027,Rural,7,-16.8043003082275,-68.2313079833984
10710013,ROMERO PAMPA A,2013,Rural,3,-17.3593997955322,-68.2356796264648
10710025,VILLA PUCHUNI,2013,Rural,3,-17.284000396729,-68.319671630859
10710042,SAN FRANCISCO DE YARIBAY,2013,Rural,3,-17.2481994628906,-68.4126434326172
20680004,SIEMPRE UNIDOS TUIRI,2087,Rural,3,-15.304599761963,-68.223678588867
21920001,TCNL. RAFAEL PABON,7024,Urbano,3,-20.43129209595,-63.281757354736
21920004,24 DE SEPTIEMBRE,7024,Rural,2,-20.336500167847,-63.27791595459
30610001,GUALBERTO VILLARROEL,2054,Rural,3,-16.9080009460449,-68.2813262939453
30610015,ADVENTISTA DE MARQUIRIVI,2054,Rural,3,-16.916599273682,-68.267631530762
30680002,EDUARDO ABAROA,2024,Urbano,3,-15.5639988227906,-68.0166282653807
30680022,DANIEL ARROYO RASGUIDO,2024,Rural,3,-15.5933622408247,-68.1199765082207
30680024,CALAPAYA,2024,Rural,3,-15.5819095474119,-68.0501317977905
30710002,POKE,2008,Rural,1,-17.083299636841,-68.186012268066
30870009,HUGO CHAVEZ,3063,Rural,7,-17.206867279305,-64.513030337891
31920004,JUANA AZURDUY DE PADILLA,7023,Urbano,2,-20.038799285889,-63.522239685059
31920006,GRACIELA CORTEZ DE DELGADILLO,7023,Urbano,1,-20.037900924683,-63.521335601807
31880004,NUEVA ESTRELLA,7039,Rural,7,-17.1293815769854,-62.5667014594879
31880005,EBEN - EZER,7069,Rural,7,-17.2123478821956,-62.1202290058136
31880007,ESCARLATA S.R.L.,7039,Rural,7,-17.2240050025898,-62.1520614624024
31880009,GUILLERMO SANTILLAN,7069,Rural,3,-17.0954514871168,-62.6212853171455
31920007,MAYOR JOSE AGUSTIN CASTRILLO,7023,Urbano,2,-20.037305,-63.52075
31920008,FLORA CHAVEZ NAVARRO,7023,Urbano,2,-20.037305,-63.52075
31920018,12 DE JULIO,7023,Urbano,2,-20.0415000915527,-63.5311851501465
31920030,EL PUENTE,7023,Rural,3,-20.011555,-63.544213
31920032,PIEDRITAS,7023,Rural,3,-19.978999,-63.523832
31920033,CAÑON DE SEGURA,7023,Rural,3,-19.946852,-63.51362
31920044,ABEL ITURRALDE,7023,Urbano,4,-20.0449777880705,-63.5214457511906
31920047,CRISTIANA CAMIREÑA,7023,Urbano,7,-20.012530750942,-63.53387384375
31920048,JOSE MANUEL APONTE,7023,Urbano,2,-20.0449777880705,-63.5214886665348
31920050,21 DE DICIEMBRE,7023,Urbano,1,-20.0449777880705,-63.5214886665348
31920061,GUAZUIGUA CRUCE,7023,Rural,7,-20.011821,-63.468534
31920065,PIPI ITIYURU,7023,Rural,3,-20.083356,-63.44444
40450001,MANUEL ASCENCIO PADILLA,1014,Rural,3,-19.6301438533146,-64.3111359477047
40450011,MOSOJ LLAJTA,1013,Rural,3,-19.4786652944161,-64.3062368631358
40450012,MULACANCHA,1013,Rural,3,-19.350091971513,-64.424302041531
40450027,GARZAS CHICA,1013,Rural,2,-19.3463077173845,-64.3525564074512
40450029,PAMPAS SAN AGUSTIN,1014,Rural,2,-19.7626309729767,-64.296226084232
40610006,SANTIAGO DE TOTORANI,2053,Rural,3,-17.3050994873047,-67.9497756958008
40610008,HISCACOLLO,2053,Rural,3,-17.2416000366211,-67.8414764404297
40610009,SASARI,2053,Rural,3,-17.2266998291016,-67.8252792358398
40610013,COLLPA HUANCARANI,2053,Rural,3,-17.194299697876,-67.956565856934
40610015,MURUCHAPI,2053,Rural,3,-17.1304184298966,-67.8275893926621
40610026,JOCOPAMPA,2053,Rural,3,-17.222596984657,-67.9335677623746
40610027,ALTO PATACAMAYA,2053,Rural,2,-17.2338008880615,-67.9391403198242
40610048,2 DE AGOSTO,2053,Urbano,2,-17.2567005157471,-67.908088684082
40610047,CAUCHI TITIRI,2053,Rural,3,-17.3125991821289,-67.8623046875
40610065,PATRICIA CARRASCO,2053,Urbano,1,-17.2437000274658,-67.9107284545898
40610068,GRAL. JUAN JOSE TORREZ,2053,Urbano,3,-17.2420997619629,-67.9149017333984
40630026,COPALANI,2044,Rural,7,-16.1765995025635,-67.2299880981445
40630040,VILLA COPALANI,2044,Rural,3,-16.2308006286621,-67.4185104370117
40630054,SAN SALVADOR,2044,Rural,3,-16.131712695759,-67.164515554905
40630079,UNION SAN ANTONIO,2044,Rural,3,-15.9580001831055,-67.1680908203125
40640016,QUEÑUANI,2039,Rural,3,-17.1182994842529,-67.1377487182617
40640017,PHUSA,2039,Rural,3,-17.0786991119385,-67.1910171508789
40640018,LICOBAMBA,2039,Rural,2,-17.077299118042,-67.1318054199219
40640032,LICO GRANDE,2039,Rural,3,-17.0541000366211,-67.1412734985352
40640042,BOLÍVAR,2039,Rural,3,-16.4937029282024,-68.1159210215556
40650007,CAIROMA,2034,Rural,3,-16.9050006866455,-67.5413818359375
40650008,BAJADERIA,2034,Rural,3,-16.910299301148,-67.530891418457
40650018,JAÑUMARCA,2033,Rural,3,-16.9785512987372,-67.5098731990662
40650019,MACHACAMARCA ALTA,2034,Rural,3,-16.9475002288818,-67.5494766235352
40650031,SUMIRAYA,2034,Rural,3,-16.7699455947628,-67.5774876475332
40650032,SAYA,2034,Rural,3,-16.7102558728141,-67.5454044342044
40680011,EDUARDO ABAROA,2023,Rural,7,-15.8071371992626,-68.7534464597698
40680023,NACIONAL DE TICAMBLAYA,2023,Rural,4,-15.8332065929112,-68.7324026103821
40730003,6 DE AGOSTO,2085,Urbano,3,-16.52919960022,-68.157562255859
40730004,MODESTO OMISTE,2085,Urbano,3,-16.52919960022,-68.157562255859
40730017,6 DE JUNIO,2085,Urbano,1,-16.5310661138543,-68.1535583734511
40730018,NIÑO JESUS DE PRAGA,2085,Urbano,1,-16.5310661138543,-68.1535583734511
40730019,PUERTO DE MEJILLONES CIUDAD SATELITE,2085,Urbano,4,-16.52680015564,-68.15202331543
40730029,BRASILIA TARDE,2085,Urbano,7,-16.5186996459961,-68.1598052978516
40730030,BRASILIA MAÑANA,2085,Urbano,3,-16.5186996459961,-68.1598052978516
40730031,BRASILIA NOCHE,2085,Urbano,6,-16.5186996459961,-68.1598052978516
40730032,25 DE JULIO SENKATA A,2090,Urbano,3,-16.5818173816978,-68.183101654053
40730042,6 DE JUNIO A,2085,Urbano,2,-16.50950050354,-68.159782409668
40730043,EVA PERON,2085,Urbano,7,-16.50950050354,-68.159782409668
40730044,TARAPACA,2085,Urbano,7,-16.50950050354,-68.159782409668
40730045,6 DE JUNIO B,2085,Urbano,4,-16.50950050354,-68.159782409668
40730051,VICENTE TEJADA NOCHE,2085,Urbano,4,-16.519399642944,-68.155326843262
40730056,CENTRO PEDAGOGICO AMAUTA,2085,Urbano,3,-16.5228857281443,-68.1490731116143
40730057,ADVENTISTA SALOMON,2085,Urbano,7,-16.525999069214,-68.157859802246
40730066,LIBERTADOR SIMON BOLIVAR,2085,Urbano,3,-16.52739906311,-68.175003051758
40730069,VILLA EL CARMEN MAÑANA,2085,Urbano,3,-16.5330009460449,-68.180793762207
40730072,PUERTO DE ROSARIO TARDE,2085,Urbano,3,-16.544399261475,-68.19066619873
40730074,HORIZONTES A,2085,Urbano,3,-16.5408992767334,-68.1848068237305
40730075,VILLA VICTORIA  A,2085,Urbano,3,-16.5447006225586,-68.1807861328125
40730078,ESPAÑA MAÑANA,2090,Urbano,3,-16.5874004364014,-68.190185546875
40730085,6 DE JUNIO C MAÑANA,2085,Urbano,4,-16.555299758911,-68.207237243652
40730086,TOPATER DON BOSCO B,2090,Urbano,7,-16.563999176025,-68.19930267334
40730088,ADVENTISTA FRANZ TAMAYO,2085,Urbano,7,-16.5251333849322,-68.1742268800736
40730098,NESTOR PAZ ZAMORA TARDE,2085,Urbano,3,-16.5431995391846,-68.2326202392578
40730101,LUIS ESPINAL CAMPS AEROPUERTO TARDE,2085,Urbano,3,-16.517590878384,-68.19792175293
40730103,JESUS OBRERO TARDE,2085,Urbano,3,-16.5310823128467,-68.2036598622803
40730104,1RO. DE MAYO MAÑANA,2085,Urbano,3,-16.5366992950439,-68.200080871582
40730106,ILLIMANI MAÑANA,2085,Urbano,3,-16.543399810791,-68.2086944580078
40730109,SAN LUIS MAÑANA,2085,Urbano,3,-16.5408992767334,-68.2009811401367
40730110,SAN LUIS TARDE,2085,Urbano,4,-16.5408992767334,-68.2009811401367
40730121,COSMOS 79 MAÑANA,2085,Urbano,4,-16.531400680542,-68.217041015625
40730131,CARLOS PALENQUE AVILES DOLORES F,2085,Urbano,3,-16.5265998840332,-68.1876754760742
40730132,TCNL. RAFAEL PABON,2085,Urbano,4,-16.5265998840332,-68.1876754760742
40730146,JOHN DALTON,2085,Urbano,7,-16.5277996063232,-68.1990509033203
40730156,ROBERTO ALVARADO DAZA A,2084,Urbano,3,-16.4953002929688,-68.2131729125977
40730157,WALTER ALPIRE DURAN A,2084,Urbano,3,-16.4953002929688,-68.2131729125977
40730167,SAN VICENTE DE PAUL FE Y ALEGRIA,2084,Urbano,3,-16.505500793457,-68.2064514160156
40730170,VILLA TUNARI MAÑANA,2084,Urbano,3,-16.497999191284,-68.197616577148
40730172,OCOMISTO,2084,Urbano,7,-16.5023002624512,-68.2775115966797
40730173,REPUBLICA DEL URUGUAY,2084,Urbano,7,-16.5193004608154,-68.2765579223633
40730174,REPUBLICA POPULAR DE CHINA,2084,Urbano,7,-16.507878,-68.236532
40730178,HUAYNA POTOSI,2084,Urbano,3,-16.476968418108,-68.186297416687
40730190,INGAVI MAÑANA,2084,Urbano,3,-16.469100952148,-68.179428100586
40730201,REPUBLICA DE CUBA DEL CARIBE,2084,Urbano,7,-16.4794998168945,-68.2999954223633
40730228,GUALBERTO VILLARROEL B,2084,Urbano,4,-16.4793903466511,-68.1808859109877
40730242,ELIZARDO PEREZ TARDE,2084,Urbano,4,-16.488000869751,-68.189582824707
40730243,ELIZARDO PEREZ MAÑANA,2084,Urbano,3,-16.488000869751,-68.189582824707
40730244,AIDA DEL PORTILLO DE MENDOZA,2084,Urbano,6,-16.4902992248535,-68.1768188476562
40730253,PUERTO DE GUAQUI TARDE,2084,Urbano,4,-16.4759998321533,-68.1735916137695
40730271,CATOLICO SAN AGUSTIN,2085,Urbano,7,-16.534299850464,-68.20337677002
40730295,EBEN - EZER,2084,Urbano,7,-16.496999740601,-68.192276000977
40730296,ADOLFO KOLPING,2085,Urbano,7,-16.5090007781982,-68.157844543457
40730298,SAGRADO CORAZON DE JESUS,2084,Urbano,6,-16.4995994567871,-68.1686859130859
40730362,WILLIAM BOOTH,2085,Urbano,7,-16.538232097037,-68.2342432799275
40730380,PRINCIPE DE LUZ,2085,Urbano,7,-16.5361995697021,-68.1906433105469
40730385,NUEVO AMANECER DE FE Y ALEGRIA A,2090,Urbano,3,-16.5685005187988,-68.2208480834961
40730388,SAN JOSE FE Y ALEGRIA B,2084,Urbano,3,-16.481199264526,-68.17618560791
40730397,VENEZUELA  A,2084,Urbano,3,-16.5034999847412,-68.2531585693359
40730398,SOLIDARIDAD,2084,Urbano,7,-16.453899383545,-68.165740966797
40730413,ADVENTISTA SHALOM,2090,Urbano,7,-16.582799911499,-68.1815948486328
40730415,REINO DE BELGICA,2085,Urbano,7,-16.5429000854492,-68.1684951782227
40730417,SEBASTIAN PAGADOR - A,2090,Urbano,3,-16.593999862671,-68.194030761719
40730418,ECOLOGICO LOS PINOS A,2090,Urbano,3,-16.599858165223,-68.175371527672
40730421,NATIVIDAD A,2085,Urbano,3,-16.5398998260498,-68.219612121582
40730427,CRISTAL A,2090,Urbano,3,-16.594499588013,-68.202667236328
40730466,BOLIVIANO ALEMAN BICHITO DE LUZ,2085,Urbano,1,-16.5216999053955,-68.1999282836914
40730467,BOLIVIANO ALEMAN 16 DE FEBRERO,2085,Urbano,6,-16.5221073605153,-68.2004123926166
40730481,INTERANDINO BOLIVIANO,2084,Urbano,7,-16.497200012207,-68.1815567016602
40730482,3 DE MARZO,2084,Urbano,7,-16.4848003387451,-68.2751998901367
40730483,REPUBLICA DE CANADA,2085,Urbano,7,-16.5548000335693,-68.2224426269531
40730484,CHIJINI ALTO,2085,Urbano,7,-16.5679554191477,-68.2267257448044
40730495,17 DE OCTUBRE,2090,Urbano,7,-16.5951995849609,-68.1785278320312
40730497,PATRIA NUEVA,2084,Urbano,7,-16.481000900269,-68.239349365234
40730498,ALONZO DE MENDOZA,2090,Urbano,7,-16.6165008544922,-68.1759643554688
40730505,MANUEL RIGOBERTO PAREDES,2084,Urbano,7,-16.4669771926507,-68.2110776902389
40730519,ARCO IRIS,2090,Urbano,7,-16.606100082398,-68.172698974609
40730536,MODELO SUR,2090,Urbano,7,-16.623437,-68.180836
40730537,VIRGEN DE URKUPIÑA,2090,Urbano,7,-16.5863669636174,-68.1717726465073
40730538,VILLA SAJAMA B,2085,Urbano,4,-16.548599243164,-68.216033935547
40730539,JAIME ESCALANTE GUTIERREZ,2084,Urbano,7,-16.4853000640869,-68.2497024536133
40730551,ANA MARIA ROMERO DE CAMPERO,2084,Urbano,7,-16.4634990692139,-68.2867965698242
40730552,3 DE MAYO B,2085,Urbano,4,-16.547300338745,-68.213035583496
40730553,HABANA CUBA,2084,Urbano,7,-16.4953874046928,-68.2438272237773
40730562,ADELA ZAMUDIO A,2085,Urbano,4,-16.527299880981,-68.192970275879
40730569,PARAISO,2084,Urbano,7,-16.4689831859775,-68.2513645168152
40730570,17 DE OCTUBRE,2084,Urbano,3,-16.4905264584348,-68.279420423111
40730576,VENEZUELA PLAN 3000 A,2090,Urbano,3,-16.6107090396754,-68.2008316989746
40730578,JARDINES DEL SUR,2090,Urbano,7,-16.6159000396729,-68.1959533691406
40730579,SAN SEBASTIAN B,2090,Urbano,4,-16.5990009307861,-68.1933364868164
40730588,BOLIVIA MAR B,2090,Urbano,4,-16.5804996490479,-68.197021484375
40730589,REPUBLICA DE MEXICO,2084,Urbano,7,-16.4679028728476,-68.2204440112915
40730591,PEKIN,2085,Urbano,7,-16.5615005493164,-68.2177810668945
40730593,CAMINITO A JERUSALEN,2085,Urbano,1,-16.5110296920597,-68.1610706325379
40730601,ECOLOGICO 25 DE JULIO A,2084,Urbano,3,-16.5083582039206,-68.2178719091922
40730612,PILOTO AVELINO SIÑANI,2084,Urbano,3,-16.4895902915382,-68.2168176647033
40730613,SAN MARTIN B,2085,Urbano,7,-16.5493132867402,-68.2420840736236
40730616,MERCEDES ELIO DE RIVERO B,2085,Urbano,4,-16.556699752808,-68.231552124023
40730620,GRAN PODER B,2085,Urbano,4,-16.5587005615234,-68.1939163208008
40730623,RETAMA B,2085,Urbano,4,-16.5648002624512,-68.2368621826172
40730635,FRANZ TAMAYO DE RIO SECO B,2084,Urbano,4,-16.507900238037,-68.253631591797
40730636,UNION EUROPEA  B,2084,Urbano,4,-16.4778995513916,-68.192497253418
40870001,14 DE SEPTIEMBRE,3033,Rural,3,-17.2110004425049,-64.8922576904297
40870020,LIBERTAD,3033,Rural,7,-17.0741996765137,-64.8453521728516
40870021,MONTE REY,3033,Rural,3,-17.0687999725342,-64.9841384887695
40870035,INGAVI B - 6 DE AGOSTO,3033,Rural,7,-16.926700592041,-65.0473022460938
40870039,NUEVA JERUSALEN,3033,Rural,7,-17.2360000610352,-64.8074035644531
40870040,SAJTA PALMAR,3033,Rural,3,-17.0308990478516,-64.7975082397461
40870041,SAJAMA CACHI CACHI,3033,Rural,3,-17.2553997039795,-64.7238082885742
40870050,ROSARIO A,3033,Rural,3,-16.9081001281738,-65.0547256469727
40870054,VILLA TAMBORADA,3033,Rural,7,-17.2199993133545,-64.7488632202148
40870067,SIMON BOLIVAR Y PALACIOS,3033,Urbano,3,-17.0319004058838,-64.8573913574219
40870092,ADVENTISTA IVIRGARZAMA,3033,Urbano,7,-17.0333003997803,-64.8559417724609
40870097,KAMI,3033,Rural,3,-17.192699432373,-64.7374420166016
40870098,BOLIVIANO JAPONES,3033,Rural,7,-17.1201000213623,-64.7757415771484
40870107,BOLIVIA-MARIA AYMA MAMANI,3033,Urbano,7,-17.0404572175602,-64.8711588855591
40870109,JOSE CARRASCO II,3033,Rural,4,-17.0564002990723,-64.8760223388672
40900002,RAFAEL ARNAIZ,3024,Urbano,2,-17.3890127370943,-66.2411460876469
40900004,FERROVIARIA,3024,Urbano,3,-17.3956812702911,-66.2313708662989
40900027,P.E.P.E.,3024,Urbano,1,-17.4015706189196,-66.2292149539795
40900030,15 DE ABRIL,3024,Urbano,7,-17.3788156927671,-66.2457534547654
40900018,SAGRADA FAMILIA,3024,Rural,3,-17.3827320965204,-66.2224396940079
40900020,SAUSALITO,3024,Rural,3,-17.386999130249,-66.213241577148
40900035,SAN CRISPIN,3024,Urbano,7,-17.417062,-66.247669
40900033,CARLOS VILLEGAS,3024,Rural,7,-17.3926225626943,-66.2498465057221
41980005,SANTA RITA MAÑANA,7005,Urbano,2,-17.978399276733,-63.371074676514
41980006,LITORAL DE VILLA BARRIENTOS,7005,Rural,2,-18.014799118042,-63.352565765381
41980030,LIC. ZACHARY MACY MAÑANA,7005,Urbano,4,-17.9996265130364,-63.3853358030319
41980031,LIC. ZACHARY MACY TARDE,7005,Urbano,3,-17.999300003052,-63.385021209717
41980028,PUERTO RICO,7005,Rural,3,-18.006900787354,-63.391464233398
41980043,LA ELVIRA,7005,Rural,3,-18.056600570679,-63.445770263672
41980044,HUARACAL,7005,Rural,2,-18.05075242058,-63.4751871105042
41980048,SAN LUIS,7005,Rural,3,-18.141300201416,-63.480991363525
41980057,EDUARDO ABAROA PAMPA EL COSCAL,7020,Rural,7,-18.299299240112,-63.4241065979
41980058,NACIONAL SANTA MARTHA,7005,Rural,3,-17.954599380493,-63.359161376953
41980071,BELEN,7005,Urbano,7,-17.996124981932,-63.382834553719
41980072,EL PROGRESO TARDE,7005,Urbano,3,-17.988599777222,-63.375671386719
41980073,EL PROGRESO MAÑANA,7005,Urbano,4,-17.988599777222,-63.375671386719
41980089,QUEBRADA DE HORNOS,7005,Rural,2,-18.061000823975,-63.382785797119
41980091,3 DE MAYO,7005,Rural,3,-18.006900787354,-63.391464233398
41980093,NACIONAL OCOROCITO,7005,Rural,3,-18.089000701904,-63.30933380127
41980094,MI BUEN JESUS,7005,Rural,3,-18.0142993927,-63.403987884521
41980103,FELIX ASCUI,7005,Rural,4,-18.0042000647314,-63.3932778116074
41980107,DAMASO MARTINEZ,7005,Urbano,3,-17.999300003052,-63.385021209717
50460009,SUMALA,1009,Rural,3,-19.6357002258301,-64.7830505371094
50610005,IRUMA POMANI,2052,Rural,3,-16.9735796764022,-68.204136180481
50610017,SAN ANTONIO,2052,Rural,4,-16.7980003356934,-68.1809539794922
50610019,COSMINI,2052,Rural,3,-16.8997993469238,-68.1795883178711
50610029,NINACHO,2052,Rural,3,-16.8442001342773,-68.0498886108398
50610030,JUAN JOSE TORREZ,2052,Rural,4,-16.7530994415283,-68.0897750854492
50620007,PANTINI,2047,Rural,3,-16.3581393586968,-68.5687580108644
50620009,KARAPATA ALTA,2048,Rural,2,-16.3403168235165,-68.6089673515168
50620010,CASCACHI,2048,Rural,3,-16.3496082662443,-68.6658623691407
50620020,16 DE JULIO,2048,Rural,4,-16.3061586116501,-68.7595036502686
